date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:02	4896/4896	---M-Z	200	added ('OK')	application/javascript	etag:%221320-5c488012ee480-gzip%22	https://thucucsaigon.vn/m/call_landing_new.js	D:/demo/thucucsaigon.vn/m/call_landing_new.js	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/?utm_source=bannerweb&utm_medium=cpc)
13:52:02	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2009%20Jul%202021%2006:52:02%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/demo/www.googletagmanager.com/gtm.415445.delayed	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/?utm_source=bannerweb&utm_medium=cpc)
13:52:03	4178/4178	---MCZ	200	added ('OK')	image/gif	etag:%2259d3cda9-1052%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/ajax-loader.gif	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/ajax-loader.gif	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/slick-theme.css)
13:52:03	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259d3cda9-800%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/fonts/slick.eot	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/fonts/slick.eot	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/slick-theme.css)
13:52:03	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259d3cda9-800%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/fonts/slick.eot?	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/fonts/slickd41d.eot	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/slick-theme.css)
13:52:04	1380/1380	---M-Z	200	added ('OK')	font/woff	etag:%2259d3cda9-564%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/fonts/slick.woff	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/fonts/slick.woff	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/slick-theme.css)
13:52:04	1892/1892	---M-Z	200	added ('OK')	application/octet-stream	etag:%2259d3cda9-764%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/fonts/slick.ttf	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/fonts/slick.ttf	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/slick-theme.css)
13:52:04	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	etag:%2259d3cda9-868%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/fonts/slick.svg	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/fonts/slick.svg	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/slick-theme.css)
13:52:05	52032/52032	---MCZ	200	added ('OK')	application/octet-stream	etag:%224a6e5f52-cb40%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/fonts/UTM-NeoSansIntel.ttf	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/fonts/UTM-NeoSansIntel.ttf	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:05	52032/52032	---MCZ	200	added ('OK')	application/octet-stream	etag:%224a6e5f52-cb40%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/fonts/UTM%20Neo%20Sans%20Intel.ttf	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/fonts/UTM%20Neo%20Sans%20Intel.ttf	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:06	52700/52700	---MCZ	200	added ('OK')	application/octet-stream	etag:%224a6e5d64-cddc%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/fonts/UTM%20Neo%20Sans%20IntelBold.ttf	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/fonts/UTM%20Neo%20Sans%20IntelBold.ttf	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:06	1715/1715	---M-Z	200	added ('OK')	image/png	etag:%225f20f26c-6b3%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/btn.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/btn.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:06	1461/1461	---M-Z	200	added ('OK')	image/png	etag:%2260055b6f-5b5%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/dkm.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/dkm.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:07	80268/80268	---MCZ	200	added ('OK')	image/jpeg	etag:%225ffd2264-1398c%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr3-bg.jpg	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr3-bg.jpg	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:07	467377/467377	---MCZ	200	added ('OK')	image/png	etag:%225ff7c0ee-721b1%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f2-bg.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f2-bg.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:08	920879/920879	---MCZ	200	added ('OK')	image/png	etag:%225ffd2067-e0d2f%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f4-bg.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f4-bg.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:08	50117/50117	---MCZ	302	error ('Found')	text/html	date:Fri,%2009%20Jul%202021%2006:52:08%20GMT	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/tit_gia.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/tit_gia.50.delayed	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:08	1266218/1266218	---MCZ	200	added ('OK')	image/png	etag:%225ff82065-13522a%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f5-bg.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f5-bg.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:09	340765/340765	---MCZ	200	added ('OK')	image/jpeg	etag:%225ff831a0-5331d%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f6-bg.jpg	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f6-bg.jpg	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:09	50117/50117	---MCZ	302	error ('Found')	text/html	date:Fri,%2009%20Jul%202021%2006:52:09%20GMT	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f8-icon.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f8-icon.53.delayed	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:09	1143/1143	---M-Z	200	added ('OK')	image/png	etag:%225ef480bb-477%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f8-icon-text.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f8-icon-text.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:10	75528/75528	---MCZ	200	added ('OK')	image/jpeg	etag:%225efd4542-12708%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f9-bg.jpg	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f9-bg.jpg	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:10	1220/1220	---M-Z	200	added ('OK')	image/png	etag:%225ef57247-4c4%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f9-icon.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f9-icon.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:11	533889/533889	---MCZ	200	added ('OK')	image/png	etag:%225ff83b0d-82581%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f10-bg.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f10-bg.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:11	17126/17126	---MCZ	200	added ('OK')	image/png	etag:%225ffd4c9c-42e6%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc1a.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc1a.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:11	18013/18013	---MCZ	200	added ('OK')	image/png	etag:%225ffd4cca-465d%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc2a.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc2a.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:11	16645/16645	---MCZ	200	added ('OK')	image/png	etag:%225ffd4d13-4105%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc3a.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc3a.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:12	49680/49680	---MCZ	200	added ('OK')	image/png	etag:%225ffbd3f3-c210%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho-desk1.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho-desk1.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:12	19106/19106	---MCZ	200	added ('OK')	image/png	etag:%225ffbd42c-4aa2%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho-desk2.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho-desk2.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:12	27269/27269	---MCZ	200	added ('OK')	image/png	etag:%225ffbd459-6a85%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho-desk3.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho-desk3.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:13	29259/29259	---MCZ	200	added ('OK')	image/png	etag:%225ffbd473-724b%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho-desk4.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho-desk4.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:13	107137/107137	---MCZ	200	added ('OK')	image/png	etag:%225ffbce33-1a281%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho1.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho1.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:13	33066/33066	---MCZ	200	added ('OK')	image/png	etag:%225ffbce73-812a%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho2.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho2.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:14	59383/59383	---MCZ	200	added ('OK')	image/png	etag:%225ffbceb4-e7f7%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho3.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho3.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:14	64978/64978	---MCZ	200	added ('OK')	image/png	etag:%225ffbceef-fdd2%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho4.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/fr4-trangcho4.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:15	48368/48368	---MCZ	200	added ('OK')	image/png	etag:%225ffbcd5d-bcf0%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc1.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc1.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:15	29758/29758	---MCZ	200	added ('OK')	image/png	etag:%225ffbcda4-743e%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc2.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc2.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:15	27465/27465	---MCZ	200	added ('OK')	image/png	etag:%225ffbcdd4-6b49%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc3.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/gr2-nguc3.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:16	16722/16722	---MCZ	200	added ('OK')	image/png	etag:%225f214c79-4152%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/textf5.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/textf5.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:16	413611/413611	---MCZ	200	added ('OK')	image/png	etag:%225ff67e63-64fab%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f2m-bg.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f2m-bg.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:16	625818/625818	---MCZ	200	added ('OK')	image/jpeg	etag:%225ff6ca50-98c9a%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f4m-bg1.jpg	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f4m-bg1.jpg	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:17	579609/579609	---MCZ	200	added ('OK')	image/png	etag:%225ff81f16-8d819%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/bsi.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/bsi.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:17	189536/189536	---MCZ	200	added ('OK')	image/jpeg	etag:%225ff6e834-2e460%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f6m-bg.jpg	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f6m-bg.jpg	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:18	50116/50116	---MCZ	302	error ('Found')	text/html	date:Fri,%2009%20Jul%202021%2006:52:17%20GMT	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f8m-bg.jpg	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f8m-bg.6b.delayed	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:18	315696/315696	---MCZ	200	added ('OK')	image/png	etag:%225ff6ea30-4d130%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f10-bgm.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/f10-bgm.png	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:18	255530/255530	---MCZ	200	added ('OK')	image/jpeg	etag:%225ffd4d17-3e62a%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/bgmb_bsi.jpg	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/bgmb_bsi.jpg	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:19	50116/50116	---MCZ	302	error ('Found')	text/html	date:Fri,%2009%20Jul%202021%2006:52:19%20GMT	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/icon_1.png	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/icon_1.6e.delayed	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
13:52:20	395167/395167	---MCZ	200	added ('OK')	image/jpeg	etag:%225ffd4d0a-6079f%22	https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/bgw_bsi.jpg	D:/demo/thammythucuc.vn/landing/nang-nguc-nano-chip/assets/images/img/bgw_bsi.jpg	(from https://thammythucuc.vn/landing/nang-nguc-nano-chip/assets/css/style.css)
